"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","Comparison","Mark"
"GO:00487625","BP","GO:0048762","mesenchymal cell differentiation","4/86","245/28943",0.00618650768991286,0.0498813781018315,0.03170216681745,"Tgfb2/Bmp7/Msx1/Tgfbr3",4,"HPPvsSTR","H3K27ac"
"GO:0051208","BP","GO:0051208","sequestering of calcium ion","3/86","125/28943",0.00620057086282478,0.0498813781018315,0.03170216681745,"Tgfb2/Itpr1/Htr2c",3,"HPPvsSTR","H3K27ac"
"GO:0005604","CC","GO:0005604","basement membrane","7/91","120/28804",1.10617474930577e-07,2.54420192340328e-05,1.56028859375762e-05,"Tgfb2/Timp3/Lamb1/Col8a1/Fbn1/Frem1/Fras1",7,"HPPvsSTR","H3K27ac"
"GO:0031253","CC","GO:0031253","cell projection membrane","8/91","320/28804",8.12058612080524e-06,0.000933867403892603,0.000572715021151528,"Kcnh1/Syne2/Aqp1/Antxr1/Atp2b2/Eps8l2/Shank2/Kcnk1",8,"HPPvsSTR","H3K27ac"
"GO:0045177","CC","GO:0045177","apical part of cell","9/91","488/28804",2.44859725492255e-05,0.00187725789544062,0.00115127028827937,"Ocln/Pdzd2/Myo5b/Stk39/Aqp1/Atp2b2/Shank2/Kcnk1/Myrip",9,"HPPvsSTR","H3K27ac"
"GO:0062023","CC","GO:0062023","collagen-containing extracellular matrix","8/91","396/28804",3.73931284681016e-05,0.00215010488691584,0.00131859979334885,"Tgfb2/Timp3/Lamb1/Col8a1/Fbn1/Bmp7/Frem1/Fras1",8,"HPPvsSTR","H3K27ac"
"GO:0031252","CC","GO:0031252","cell leading edge","8/91","409/28804",4.69403958391836e-05,0.00215925820860245,0.00132421327209486,"Kcnh1/Syne2/Myo10/Antxr1/Atp2b2/Parva/Eps8l2/Cttn",8,"HPPvsSTR","H3K27ac"
"GO:0031965","CC","GO:0031965","nuclear membrane","6/91","246/28804",0.000132752094568198,0.00407039714329753,0.00249626186362411,"Kcnh1/Syne2/Aqp1/Nat8f3/Itpr1/Sh3bgrl2",6,"HPPvsSTR","H3K27ac"
"GO:0031256","CC","GO:0031256","leading edge membrane","5/91","156/28804",0.000139647988143407,0.00407039714329753,0.00249626186362411,"Kcnh1/Syne2/Antxr1/Atp2b2/Eps8l2",5,"HPPvsSTR","H3K27ac"
"GO:0098688","CC","GO:0098688","parallel fiber to Purkinje cell synapse","3/91","32/28804",0.000141579031071218,0.00407039714329753,0.00249626186362411,"Kcnh1/Atp2b2/Snap91",3,"HPPvsSTR","H3K27ac"
"GO:0016324","CC","GO:0016324","apical plasma membrane","7/91","370/28804",0.000174969086411049,0.00447143220828236,0.00274220556480474,"Ocln/Stk39/Aqp1/Atp2b2/Shank2/Kcnk1/Myrip",7,"HPPvsSTR","H3K27ac"
"GO:0030027","CC","GO:0030027","lamellipodium","5/91","175/28804",0.000238379952608126,0.0054827389099869,0.00336241196310409,"Syne2/Myo10/Antxr1/Parva/Cttn",5,"HPPvsSTR","H3K27ac"
"GO:0014069","CC","GO:0014069","postsynaptic density","7/91","398/28804",0.00027263164506103,0.00570047985127609,0.00349594645341417,"Pdzd2/Cnn3/Itpr1/Atp2b2/Shank2/Snap91/Tmem108",7,"HPPvsSTR","H3K27ac"
"GO:0032279","CC","GO:0032279","asymmetric synapse","7/91","406/28804",0.000307401227424282,0.00589185685896541,0.00361331267323279,"Pdzd2/Cnn3/Itpr1/Atp2b2/Shank2/Snap91/Tmem108",7,"HPPvsSTR","H3K27ac"
"GO:0098984","CC","GO:0098984","neuron to neuron synapse","7/91","437/28804",0.000477319528187646,0.0075507084027004,0.00463064039341809,"Pdzd2/Cnn3/Itpr1/Atp2b2/Shank2/Snap91/Tmem108",7,"HPPvsSTR","H3K27ac"
"GO:0099572","CC","GO:0099572","postsynaptic specialization","7/91","438/28804",0.000483841779353096,0.0075507084027004,0.00463064039341809,"Pdzd2/Cnn3/Itpr1/Atp2b2/Shank2/Snap91/Tmem108",7,"HPPvsSTR","H3K27ac"
"GO:00988623","CC","GO:0098862","cluster of actin-based cell projections","5/91","205/28804",0.000492437504523939,0.0075507084027004,0.00463064039341809,"Myo5b/Aqp1/Eps8l2/Shank2/Kcnk1",5,"HPPvsSTR","H3K27ac"
"GO:0005903","CC","GO:0005903","brush border","4/91","144/28804",0.00114310238690584,0.0164320968117715,0.0100773499898278,"Myo5b/Aqp1/Shank2/Kcnk1",4,"HPPvsSTR","H3K27ac"
"GO:0031527","CC","GO:0031527","filopodium membrane","2/91","17/28804",0.00130172835396466,0.0176116189065807,0.010800718231038,"Syne2/Antxr1",2,"HPPvsSTR","H3K27ac"
"GO:0005905","CC","GO:0005905","clathrin-coated pit","3/91","70/28804",0.00143281529641866,0.0183081954542384,0.0112279093403567,"Sh3bp4/Cttn/Snap91",3,"HPPvsSTR","H3K27ac"
"GO:0016010","CC","GO:0016010","dystrophin-associated glycoprotein complex","2/91","20/28804",0.00180741683377558,0.0208743968309146,0.0128016895896685,"Sntb1/Sntb2",2,"HPPvsSTR","H3K27ac"
"GO:0008076","CC","GO:0008076","voltage-gated potassium channel complex","3/91","76/28804",0.00181516494181866,0.0208743968309146,0.0128016895896685,"Kcnh1/Cttn/Kcnk1",3,"HPPvsSTR","H3K27ac"
"GO:0031526","CC","GO:0031526","brush border membrane","3/91","79/28804",0.00202796940160263,0.021201498289482,0.0130022918571652,"Aqp1/Shank2/Kcnk1",3,"HPPvsSTR","H3K27ac"
"GO:0060076","CC","GO:0060076","excitatory synapse","3/91","79/28804",0.00202796940160263,0.021201498289482,0.0130022918571652,"Kcnh1/Atp2b2/Snap91",3,"HPPvsSTR","H3K27ac"
"GO:0010008","CC","GO:0010008","endosome membrane","5/91","291/28804",0.00233020863669052,0.0233020863669052,0.0142905243623126,"Kcnh1/Nsg2/Myo5b/Snap91/Tmem108",5,"HPPvsSTR","H3K27ac"
"GO:0005635","CC","GO:0005635","nuclear envelope","6/91","435/28804",0.00259446933390469,0.0248636644499199,0.0152481969624223,"Kcnh1/Syne2/Aqp1/Nat8f3/Itpr1/Sh3bgrl2",6,"HPPvsSTR","H3K27ac"
"GO:0090665","CC","GO:0090665","glycoprotein complex","2/91","25/28804",0.00282467805628818,0.0258259758895095,0.0158383559230859,"Sntb1/Sntb2",2,"HPPvsSTR","H3K27ac"
"GO:0034705","CC","GO:0034705","potassium channel complex","3/91","90/28804",0.0029384551619775,0.0258259758895095,0.0158383559230859,"Kcnh1/Cttn/Kcnk1",3,"HPPvsSTR","H3K27ac"
"GO:0030667","CC","GO:0030667","secretory granule membrane","3/91","91/28804",0.00303174499572503,0.0258259758895095,0.0158383559230859,"Aqp1/Itpr1/Myrip",3,"HPPvsSTR","H3K27ac"
"GO:00431973","CC","GO:0043197","dendritic spine","4/91","200/28804",0.00376543036886965,0.0294701409900634,0.0180732214767437,"Myo5b/Cnn3/Atp2b2/Shank2",4,"HPPvsSTR","H3K27ac"
"GO:0030175","CC","GO:0030175","filopodium","3/91","99/28804",0.00384393143348653,0.0294701409900634,0.0180732214767437,"Syne2/Myo10/Antxr1",3,"HPPvsSTR","H3K27ac"
"GO:0048786","CC","GO:0048786","presynaptic active zone","3/91","99/28804",0.00384393143348653,0.0294701409900634,0.0180732214767437,"Atp2b2/Shank2/Snap91",3,"HPPvsSTR","H3K27ac"
"GO:00443093","CC","GO:0044309","neuron spine","4/91","205/28804",0.00411016684126664,0.0304947862416557,0.0187016080383609,"Myo5b/Cnn3/Atp2b2/Shank2",4,"HPPvsSTR","H3K27ac"
"GO:0098982","CC","GO:0098982","GABA-ergic synapse","3/91","109/28804",0.00502971752414541,0.0361510947047951,0.022170465402483,"Itpr1/Atp2b2/Atp2b3",3,"HPPvsSTR","H3K27ac"
"GO:0031045","CC","GO:0031045","dense core granule","2/91","35/28804",0.00548866145150272,0.0379788379826314,0.0232913697467854,"Aqp1/Myrip",2,"HPPvsSTR","H3K27ac"
"GO:0034703","CC","GO:0034703","cation channel complex","4/91","224/28804",0.00561426300612812,0.0379788379826314,0.0232913697467854,"Kcnh1/Cachd1/Cttn/Kcnk1",4,"HPPvsSTR","H3K27ac"
"GO:0098685","CC","GO:0098685","Schaffer collateral - CA1 synapse","3/91","115/28804",0.00583575907499163,0.0383492739213735,0.0235185478510941,"Myo5b/Itpr1/Snap91",3,"HPPvsSTR","H3K27ac"
"GO:0098858","CC","GO:0098858","actin-based cell projection","4/91","229/28804",0.00606370475447038,0.0387403359313385,0.0237583753537728,"Syne2/Myo10/Antxr1/Eps8l2",4,"HPPvsSTR","H3K27ac"
"GO:0032809","CC","GO:0032809","neuronal cell body membrane","2/91","38/28804",0.00644524547658316,0.0400650394490304,0.0245707793417395,"Aqp1/Atp2b2",2,"HPPvsSTR","H3K27ac"
"GO:0150034","CC","GO:0150034","distal axon","5/91","379/28804",0.00709498649749401,0.0429433393269375,0.0263359609602271,"Ror1/Aqp1/Cttn/Shank2/Snap91",5,"HPPvsSTR","H3K27ac"
"GO:0044298","CC","GO:0044298","cell body membrane","2/91","41/28804",0.00747196037899565,0.0440654073633077,0.0270240942182299,"Aqp1/Atp2b2",2,"HPPvsSTR","H3K27ac"
"GO:0045121","CC","GO:0045121","membrane raft","5/91","394/28804",0.00831301904930854,0.0471166713078707,0.0288953499096324,"Sulf1/Aqp1/Itpr1/Atp2b2/Atp2b3",5,"HPPvsSTR","H3K27ac"
"GO:0098857","CC","GO:0098857","membrane microdomain","5/91","395/28804",0.00839905879835957,0.0471166713078707,0.0288953499096324,"Sulf1/Aqp1/Itpr1/Atp2b2/Atp2b3",5,"HPPvsSTR","H3K27ac"
"GO:0030666","CC","GO:0030666","endocytic vesicle membrane","2/91","45/28804",0.00894762223973807,0.0489988836938037,0.0300496586497469,"Scara5/Snap91",2,"HPPvsSTR","H3K27ac"
"GO:0005637","CC","GO:0005637","nuclear inner membrane","2/91","46/28804",0.00933525665262858,0.0499327681419668,0.0306223841236776,"Kcnh1/Itpr1",2,"HPPvsSTR","H3K27ac"
"GO:00037795","MF","GO:0003779","actin binding","13/89","447/28404",1.45099827987203e-09,3.8596554244596e-07,2.55070223935399e-07,"Syne2/Rai14/Myo10/Sntb1/Myo5b/Cnn3/Antxr1/Parva/Eps8l2/Cttn/Sntb2/Pknox2/Myrip",13,"HPPvsSTR","H3K27ac"
"GO:0005516","MF","GO:0005516","calmodulin binding","8/89","191/28404",1.60085016502013e-07,2.12913071947677e-05,1.40706303978085e-05,"Esrrg/Kcnh1/Myo10/Sntb1/Myo5b/Cnn3/Atp2b2/Sntb2",8,"HPPvsSTR","H3K27ac"
"GO:0051015","MF","GO:0051015","actin filament binding","7/89","222/28404",6.48525725012732e-06,0.000575026142844622,0.000380013319568864,"Syne2/Myo10/Myo5b/Antxr1/Eps8l2/Cttn/Pknox2",7,"HPPvsSTR","H3K27ac"
"GO:0030165","MF","GO:0030165","PDZ domain binding","5/89","122/28404",4.18836817177652e-05,0.00248899789652293,0.00164488582793561,"Sntb1/Arhgef16/Tgfbr3/Atp2b2/Atp2b3",5,"HPPvsSTR","H3K27ac"
"GO:0046873","MF","GO:0046873","metal ion transmembrane transporter activity","8/89","422/28404",5.49072524451255e-05,0.00248899789652293,0.00164488582793561,"Kcnh1/Cachd1/Stim2/Aqp1/Itpr1/Atp2b2/Kcnk1/Atp2b3",8,"HPPvsSTR","H3K27ac"
"GO:0005160","MF","GO:0005160","transforming growth factor beta receptor binding","3/89","25/28404",6.50627107144832e-05,0.00248899789652293,0.00164488582793561,"Tgfb2/Tgfbr3/Smad6",3,"HPPvsSTR","H3K27ac"
"GO:0015085","MF","GO:0015085","calcium ion transmembrane transporter activity","5/89","134/28404",6.54999446453402e-05,0.00248899789652293,0.00164488582793561,"Cachd1/Stim2/Itpr1/Atp2b2/Atp2b3",5,"HPPvsSTR","H3K27ac"
"GO:0005114","MF","GO:0005114","type II transforming growth factor beta receptor binding","2/89","10/28404",0.000429778731577248,0.0142901428249435,0.009443822128079,"Tgfb2/Tgfbr3",2,"HPPvsSTR","H3K27ac"
"GO:0005388","MF","GO:0005388","P-type calcium transporter activity","2/89","11/28404",0.000524214399245718,0.015493447799929,0.0102390414823433,"Atp2b2/Atp2b3",2,"HPPvsSTR","H3K27ac"
"GO:0005261","MF","GO:0005261","cation channel activity","6/89","334/28404",0.000647486069940031,0.0172231294604048,0.0113821235452616,"Kcnh1/Cachd1/Stim2/Aqp1/Itpr1/Kcnk1",6,"HPPvsSTR","H3K27ac"
"GO:0005539","MF","GO:0005539","glycosaminoglycan binding","5/89","233/28404",0.000843820000382589,0.0198241364465697,0.013101032000701,"Sulf1/Fbn1/Bmp7/Cxcl13/Tgfbr3",5,"HPPvsSTR","H3K27ac"
"GO:0140678","MF","GO:0140678","molecular function inhibitor activity","3/89","60/28404",0.000894321944958033,0.0198241364465697,0.013101032000701,"Id3/Itpr1/Smad6",3,"HPPvsSTR","H3K27ac"
"GO:0003707","MF","GO:0003707","nuclear steroid receptor activity","2/89","17/28404",0.00128047933495357,0.0228408834136906,0.0150946874953951,"Esrrg/Abhd2",2,"HPPvsSTR","H3K27ac"
"GO:0035254","MF","GO:0035254","glutamate receptor binding","3/89","68/28404",0.00128632704988343,0.0228408834136906,0.0150946874953951,"Myo5b/Atp2b2/Shank2",3,"HPPvsSTR","H3K27ac"
"GO:0005201","MF","GO:0005201","extracellular matrix structural constituent","4/89","150/28404",0.00128801974137353,0.0228408834136906,0.0150946874953951,"Lamb1/Col8a1/Fbn1/Fras1",4,"HPPvsSTR","H3K27ac"
"GO:0140416","MF","GO:0140416","transcription regulator inhibitor activity","2/89","19/28404",0.00160346895339336,0.0266576713501646,0.0176170602116244,"Id3/Smad6",2,"HPPvsSTR","H3K27ac"
"GO:0070064","MF","GO:0070064","proline-rich region binding","2/89","20/28404",0.00177800813785581,0.0278205979217438,0.0183855949858774,"Cttn/Yap1",2,"HPPvsSTR","H3K27ac"
"GO:0008201","MF","GO:0008201","heparin binding","4/89","170/28404",0.00203634299295151,0.0300926242291723,0.0198870923873042,"Fbn1/Bmp7/Cxcl13/Tgfbr3",4,"HPPvsSTR","H3K27ac"
"GO:0005216","MF","GO:0005216","ion channel activity","6/89","439/28404",0.0026006479108878,0.0363262843846436,0.0240066857627047,"Kcnh1/Cachd1/Stim2/Aqp1/Itpr1/Kcnk1",6,"HPPvsSTR","H3K27ac"
"GO:0043178","MF","GO:0043178","alcohol binding","3/89","90/28404",0.00286962082130407,0.0363262843846436,0.0240066857627047,"Itpr1/Snap91/Rbp1",3,"HPPvsSTR","H3K27ac"
"GO:0017134","MF","GO:0017134","fibroblast growth factor binding","2/89","26/28404",0.00300442953557203,0.0363262843846436,0.0240066857627047,"Cxcl13/Tgfbr3",2,"HPPvsSTR","H3K27ac"
"GO:0070696","MF","GO:0070696","transmembrane receptor protein serine/threonine kinase binding","2/89","26/28404",0.00300442953557203,0.0363262843846436,0.0240066857627047,"Bmp7/Smad6",2,"HPPvsSTR","H3K27ac"
"GO:0005126","MF","GO:0005126","cytokine receptor binding","5/89","315/28404",0.00315606388070099,0.0365005648811506,0.024121861239225,"Tgfb2/Prlr/Cxcl13/Tgfbr3/Smad6",5,"HPPvsSTR","H3K27ac"
"GO:0005217","MF","GO:0005217","intracellular ligand-gated ion channel activity","2/89","28/28404",0.00348020601057497,0.036796487456488,0.0243174254263296,"Aqp1/Itpr1",2,"HPPvsSTR","H3K27ac"
"GO:0017147","MF","GO:0017147","Wnt-protein binding","2/89","29/28404",0.00373041150864423,0.036796487456488,0.0243174254263296,"Sfrp5/Ror1",2,"HPPvsSTR","H3K27ac"
"GO:0022836","MF","GO:0022836","gated channel activity","5/89","328/28404",0.00374792777308639,0.036796487456488,0.0243174254263296,"Kcnh1/Cachd1/Aqp1/Itpr1/Kcnk1",5,"HPPvsSTR","H3K27ac"
"GO:0015662","MF","GO:0015662","P-type ion transporter activity","2/89","30/28404",0.00398875836925105,0.036796487456488,0.0243174254263296,"Atp2b2/Atp2b3",2,"HPPvsSTR","H3K27ac"
"GO:0140358","MF","GO:0140358","P-type transmembrane transporter activity","2/89","30/28404",0.00398875836925105,0.036796487456488,0.0243174254263296,"Atp2b2/Atp2b3",2,"HPPvsSTR","H3K27ac"
"GO:0015267","MF","GO:0015267","channel activity","6/89","483/28404",0.00414997978832571,0.036796487456488,0.0243174254263296,"Kcnh1/Cachd1/Stim2/Aqp1/Itpr1/Kcnk1",6,"HPPvsSTR","H3K27ac"
"GO:0022803","MF","GO:0022803","passive transmembrane transporter activity","6/89","483/28404",0.00414997978832571,0.036796487456488,0.0243174254263296,"Kcnh1/Cachd1/Stim2/Aqp1/Itpr1/Kcnk1",6,"HPPvsSTR","H3K27ac"
"GO:0099094","MF","GO:0099094","ligand-gated cation channel activity","3/89","104/28404",0.00431044268464611,0.0369863791650279,0.0244429177703192,"Aqp1/Itpr1/Kcnk1",3,"HPPvsSTR","H3K27ac"
"GO:0033612","MF","GO:0033612","receptor serine/threonine kinase binding","2/89","34/28404",0.00510251694949338,0.0424146721426637,0.0280302740317564,"Bmp7/Smad6",2,"HPPvsSTR","H3K27ac"
"GO:0005262","MF","GO:0005262","calcium channel activity","3/89","116/28404",0.00584016819972384,0.0470752951856528,0.0311103058805066,"Cachd1/Stim2/Itpr1",3,"HPPvsSTR","H3K27ac"
"GO:0000146","MF","GO:0000146","microfilament motor activity","2/89","37/28404",0.00602078120830743,0.0471037588649934,0.0311291164640044,"Myo10/Myo5b",2,"HPPvsSTR","H3K27ac"
"GO:0008022","MF","GO:0008022","protein C-terminus binding","4/89","233/28404",0.00625292521097098,0.0475222316033794,0.0314056694806663,"Itpr1/Atp2b2/Shank2/Yap1",4,"HPPvsSTR","H3K27ac"
"GO:0005267","MF","GO:0005267","potassium channel activity","3/89","121/28404",0.00656167224974003,0.0479640437731837,0.0316976466565955,"Kcnh1/Aqp1/Kcnk1",3,"HPPvsSTR","H3K27ac"
"GO:0035255","MF","GO:0035255","ionotropic glutamate receptor binding","2/89","39/28404",0.00667169029927743,0.0479640437731837,0.0316976466565955,"Myo5b/Shank2",2,"HPPvsSTR","H3K27ac"
"GO:0032933","BP","GO:0032933","SREBP signaling pathway","3/90","15/28943",1.28761322545021e-05,0.00751429673238582,0.0064780593077158,"Arhgef10l/Lpcat3/Erlin2",3,"CTXvsVTA","H3K27ac"
"GO:0002686","BP","GO:0002686","negative regulation of leukocyte migration","4/90","48/28943",1.53191408939066e-05,0.00751429673238582,0.0064780593077158,"Mmp28/Cd300a/Rin3/Emilin1",4,"CTXvsVTA","H3K27ac"
"GO:0071501","BP","GO:0071501","cellular response to sterol depletion","3/90","16/28943",1.58118694567223e-05,0.00751429673238582,0.0064780593077158,"Arhgef10l/Lpcat3/Erlin2",3,"CTXvsVTA","H3K27ac"
"GO:0006991","BP","GO:0006991","response to sterol depletion","3/90","17/28943",1.91569069021946e-05,0.00751429673238582,0.0064780593077158,"Arhgef10l/Lpcat3/Erlin2",3,"CTXvsVTA","H3K27ac"
"GO:1903579","BP","GO:1903579","negative regulation of ATP metabolic process","3/90","23/28943",4.92226848322355e-05,0.0154460785003555,0.0133160315809311,"Ddit4/Entpd1/Cbfa2t3",3,"CTXvsVTA","H3K27ac"
"GO:1900543","BP","GO:1900543","negative regulation of purine nucleotide metabolic process","3/90","25/28943",6.36383590756354e-05,0.0166414308982786,0.014346542353016,"Ddit4/Entpd1/Cbfa2t3",3,"CTXvsVTA","H3K27ac"
"GO:0045980","BP","GO:0045980","negative regulation of nucleotide metabolic process","3/90","27/28943",8.05678728314865e-05,0.0180587132103718,0.0155683784343549,"Ddit4/Entpd1/Cbfa2t3",3,"CTXvsVTA","H3K27ac"
"GO:00071892","BP","GO:0007189","adenylate cyclase-activating G protein-coupled receptor signaling pathway","5/90","153/28943",0.000118343345804992,0.0232100886960041,0.0200093683367651,"Adcy8/S1pr1/Adgrl2/Ptger3/Abca1",5,"CTXvsVTA","H3K27ac"
"GO:0016323","CC","GO:0016323","basolateral plasma membrane","6/93","246/28804",0.000149670646017196,0.0278312682851043,0.022259270300264,"Slc40a1/Slc1a3/Adcy8/Pkd1/Entpd1/Abca1",6,"CTXvsVTA","H3K27ac"
"GO:0009925","CC","GO:0009925","basal plasma membrane","6/93","275/28804",0.000272855571422591,0.0278312682851043,0.022259270300264,"Slc40a1/Slc1a3/Adcy8/Pkd1/Entpd1/Abca1",6,"CTXvsVTA","H3K27ac"
"GO:0045178","CC","GO:0045178","basal part of cell","6/93","300/28804",0.000433250608767635,0.0294610413961992,0.0235627524066608,"Slc40a1/Slc1a3/Adcy8/Pkd1/Entpd1/Abca1",6,"CTXvsVTA","H3K27ac"
"GO:0097060","CC","GO:0097060","synaptic membrane","7/93","469/28804",0.000824362405298662,0.0420424826702318,0.0336253086371823,"Rgs7bp/Adcy8/Entpd1/Adgrl2/Sema4b/Kcnd1/Efnb1",7,"CTXvsVTA","H3K27ac"
"GO:0015248","MF","GO:0015248","sterol transporter activity","3/92","32/28404",0.000152362922380724,0.0330627541566171,0.0283876181698823,"Osbpl11/Osbpl1a/Abca1",3,"CTXvsVTA","H3K27ac"
"GO:00300481","BP","GO:0030048","actin filament-based movement","9/125","128/28943",4.83353824253795e-09,1.1015633654744e-05,8.11525631247162e-06,"Emp2/Kcne2/Myo5b/Shtn1/Actn4/Parva/Pard3/Myo5a/Myrip",9,"HPPvsPFC","H3K27ac"
"GO:00313461","BP","GO:0031346","positive regulation of cell projection organization","12/125","441/28943",5.03329317354976e-07,0.000573543757125995,0.000422531716411151,"Dnm3/Acsl6/Ntrk2/Cntn1/Myo5b/Fxn/Vldlr/Shtn1/Bmp7/Ror1/Itpr1/Fez1",12,"HPPvsPFC","H3K27ac"
"GO:00485451","BP","GO:0048545","response to steroid hormone","9/125","232/28943",7.98768006882288e-07,0.000606797429228245,0.000447029814377982,"Tgfb2/Ntrk2/Fam107a/Klf9/Stk39/Bmp7/Abhd2/Sfrp1/Yap1",9,"HPPvsPFC","H3K27ac"
"GO:00300501","BP","GO:0030050","vesicle transport along actin filament","4/125","20/28943",1.52245207432958e-06,0.000725687566490359,0.00053461659940977,"Myo5b/Actn4/Myo5a/Myrip",4,"HPPvsPFC","H3K27ac"
"GO:00300031","BP","GO:0030003","cellular cation homeostasis","12/125","498/28943",1.79135143906866e-06,0.000725687566490359,0.00053461659940977,"Atp1b1/Tgfb2/Kcnh1/Scara5/Fxn/Slc4a10/Steap2/Stim2/Itpr1/Atp2b2/Myo5a/Trpc1",12,"HPPvsPFC","H3K27ac"
"GO:00995151","BP","GO:0099515","actin filament-based transport","4/125","22/28943",2.28328064321959e-06,0.000725687566490359,0.00053461659940977,"Myo5b/Actn4/Myo5a/Myrip",4,"HPPvsPFC","H3K27ac"
"GO:00068751","BP","GO:0006875","cellular metal ion homeostasis","11/125","425/28943",2.49143079297478e-06,0.000725687566490359,0.00053461659940977,"Atp1b1/Tgfb2/Kcnh1/Scara5/Fxn/Steap2/Stim2/Itpr1/Atp2b2/Myo5a/Trpc1",11,"HPPvsPFC","H3K27ac"
"GO:00432701","BP","GO:0043270","positive regulation of ion transport","10/125","343/28943",2.54738943919389e-06,0.000725687566490359,0.00053461659940977,"Atp1b1/Cntn1/Kcne2/Stk39/Stim2/Itpr1/Atp2b2/Myo5a/Trpc1/Plp1",10,"HPPvsPFC","H3K27ac"
"GO:0034764","BP","GO:0034764","positive regulation of transmembrane transport","9/125","273/28943",3.05220393476273e-06,0.00077288586303603,0.000569387751572697,"Irs1/Atp1b1/Acsl6/Kcne2/Stk39/Stim2/Myo5a/Trpc1/Plp1",9,"HPPvsPFC","H3K27ac"
"GO:0051928","BP","GO:0051928","positive regulation of calcium ion transport","7/125","151/28943",4.36160313158102e-06,0.000957000334723057,0.000705025534691243,"Atp1b1/Kcne2/Stim2/Itpr1/Atp2b2/Trpc1/Plp1",7,"HPPvsPFC","H3K27ac"
"GO:0010959","BP","GO:0010959","regulation of metal ion transport","11/125","458/28943",5.08017305805983e-06,0.000957000334723057,0.000705025534691243,"Atp1b1/Tgfb2/Cntn1/Kcne2/Stk39/Stim2/Itpr1/Atp2b2/Myo5a/Trpc1/Plp1",11,"HPPvsPFC","H3K27ac"
